DISTRIBUIDORA;ANO;MÊS;DIA;PRODUTO;QUANTIDADE;PREÇO;FATURAMENTO
Distribuidora MT;2019;5;1;PRODUTO B;2727;36,9634646535652;100783,966666667
Distribuidora MT;2019;5;1;PRODUTO C;2086;47,5543035243347;99174,5
Distribuidora MT;2019;5;1;PRODUTO D;348;77,0181800766284;26802,3266666667
Distribuidora MT;2019;6;1;PRODUTO A;1753;63,8381588207323;111876,373333333
Distribuidora MT;2019;6;1;PRODUTO B;2182;36,8342145667036;80369,1866666666
Distribuidora MT;2019;6;1;PRODUTO C;3067;45,3972978260869;139218,38
Distribuidora MT;2019;6;1;PRODUTO D;492;78,2261653116531;38487,2733333333
Distribuidora MT;2019;7;1;PRODUTO A;1396;64,03758834766;89396,4733333333
Distribuidora MT;2019;7;1;PRODUTO B;1998;35,8030674283808;71549,4466666667
Distribuidora MT;2019;7;1;PRODUTO C;2579;45,3573503942096;116976,606666667
Distribuidora MT;2019;7;1;PRODUTO D;676;74,712909270217;50505,9266666667
Distribuidora MT;2019;8;1;PRODUTO A;1742;64,0197244546498;111522,36
Distribuidora MT;2019;8;1;PRODUTO B;3120;35,8537987767421;111866,84
Distribuidora MT;2019;8;1;PRODUTO C;3169;47,1721762911539;149488,626666667
Distribuidora MT;2019;8;1;PRODUTO D;695;74,0536211031175;51467,2666666667
Distribuidora MT;2019;9;1;PRODUTO A;1450;68,9120432332988;99888,0066666667
Distribuidora MT;2019;9;1;PRODUTO B;2547;40,2168885980697;102435,766666667
Distribuidora MT;2019;9;1;PRODUTO C;2419;48,8240148852595;118080,88
Distribuidora MT;2019;9;1;PRODUTO D;654;82,5662055789071;54018,94
Distribuidora MT;2019;10;1;PRODUTO A;2595;66,0157230037901;171277,793333333
Distribuidora MT;2019;10;1;PRODUTO B;3265;39,6203550416683;129355,506666667
Distribuidora MT;2019;10;1;PRODUTO C;3297;48,1857294865476;158874,373333333
Distribuidora MT;2019;10;1;PRODUTO D;904;80,7283527024534;72938,0666666667
Distribuidora MT;2019;11;1;PRODUTO A;1681;66,8636406900654;112397,78
Distribuidora MT;2019;11;1;PRODUTO B;2666;41,2135156848341;109866,646666667
Distribuidora MT;2019;11;1;PRODUTO C;2253;49,630961154273;111793,74
Distribuidora MT;2019;11;1;PRODUTO D;803;79,3187260089221;63712,7666666667
Distribuidora MT;2019;12;1;PRODUTO A;1946;65,9030284343953;128247,293333333
Distribuidora MT;2019;12;1;PRODUTO B;3102;39,9706070253207;123983,826666667
Distribuidora MT;2019;12;1;PRODUTO C;3401;47,0625325884544;160059,673333333
Distribuidora MT;2019;12;1;PRODUTO D;1275;77,7872104575163;99178,6933333333
Distribuidora MT;2020;1;1;PRODUTO A;1321;68,9032601564471;91021,2066666667
Distribuidora MT;2020;1;1;PRODUTO B;1980;43,5076195286195;86145,0866666667
Distribuidora MT;2020;1;1;PRODUTO C;2729;49,095055575913;133980,406666667
Distribuidora MT;2020;1;1;PRODUTO D;1171;79,8886080273271;93549,56
Distribuidora MT;2020;2;1;PRODUTO A;1519;66,1706473557165;100513,213333333
Distribuidora MT;2020;2;1;PRODUTO B;2221;42,0410505778178;93373,1733333334
Distribuidora MT;2020;2;1;PRODUTO C;2046;49,267367220593;100801,033333333
Distribuidora MT;2020;2;1;PRODUTO D;1189;77,8813400616765;92600,9133333333
Distribuidora MT;2020;3;1;PRODUTO A;639;67,4355451225874;43091,3133333333
Distribuidora MT;2020;3;1;PRODUTO B;1021;42,9311328762651;43832,6866666667
Distribuidora MT;2020;3;1;PRODUTO C;1625;47,9491733333333;77917,4066666667
Distribuidora MT;2020;3;1;PRODUTO D;299;80,5027870680045;24070,3333333333
Distribuidora MT;2020;4;1;PRODUTO A;254;61,4469599474721;15597,2866666667
Distribuidora MT;2020;4;1;PRODUTO B;830;39,3195080074301;32633,5533333333
Distribuidora MT;2020;4;1;PRODUTO C;1600;45,9225958333333;73476,1533333334
Distribuidora MT;2020;4;1;PRODUTO D;65;76,4391815856777;4981,28666666667
Distribuidora MT;2020;5;1;PRODUTO A;238;57,7597755960729;13727,5733333333
Distribuidora MT;2020;5;1;PRODUTO B;1162;38,7400832018362;45009,52
Distribuidora MT;2020;5;1;PRODUTO C;1354;44,8441698461538;60726,48
Distribuidora MT;2020;5;1;PRODUTO D;184;68,2044202898551;12549,6133333333
Distribuidora MT;2020;6;1;PRODUTO A;575;56,9509617612978;32765,7866666667
Distribuidora MT;2020;6;1;PRODUTO B;1423;37,3117356921094;53079,0533333333
Distribuidora MT;2020;6;1;PRODUTO C;1794;43,5420462782269;78092,66
Distribuidora MT;2020;6;1;PRODUTO D;197;68,3985109983079;13474,5066666667
Distribuidora MT;2020;7;1;PRODUTO A;376;56,8412960497115;21343,9066666667
Distribuidora MT;2020;7;1;PRODUTO B;1506;36,8929821843532;55566,98
Distribuidora MT;2020;7;1;PRODUTO C;1675;43,286356851428;72497,4333333333
Distribuidora MT;2020;7;1;PRODUTO D;304;59,9693318729463;18250,6666666667
Distribuidora MT;2020;8;1;PRODUTO A;765;56,9740505226481;43604,14
Distribuidora MT;2020;8;1;PRODUTO B;1588;36,7521133263379;58374,6066666667
Distribuidora MT;2020;8;1;PRODUTO C;2264;43,222969451601;97864,0066666667
Distribuidora MT;2020;8;1;PRODUTO D;398;59,4709083298451;23679,3333333333
Distribuidora MT;2020;9;1;PRODUTO A;1569;57,727058323595;90564,1333333333
Distribuidora MT;2020;9;1;PRODUTO B;2341;37,076573381756;86777,72
Distribuidora MT;2020;9;1;PRODUTO C;3119;43,49231311782;135659,773333333
Distribuidora MT;2020;9;1;PRODUTO D;955;59,0453910614525;56368,6666666667
Distribuidora MT;2020;10;1;PRODUTO A;1276;60,0817091336731;76634,22
Distribuidora MT;2020;10;1;PRODUTO B;2431;38,874444463487;94511,8733333333
Distribuidora MT;2020;10;1;PRODUTO C;3181;44,8575000654982;142680,493333333
Distribuidora MT;2020;10;1;PRODUTO D;647;68,8725576600953;44543,3266666667
Distribuidora MT;2020;11;1;PRODUTO A;1404;59,6665396599306;83779,28
Distribuidora MT;2020;11;1;PRODUTO B;2864;38,5651229233947;110460,153333333
Distribuidora MT;2020;11;1;PRODUTO C;2815;44,9577260614674;126533,52
Distribuidora MT;2020;11;1;PRODUTO D;634;73,7189274447949;46737,8
Distribuidora MT;2020;12;1;PRODUTO A;953;59,9556464725938;57152,72
Distribuidora MT;2020;12;1;PRODUTO B;1599;38,901908955885;62205,7733333333
Distribuidora MT;2020;12;1;PRODUTO C;2298;44,8151465042066;102985,206666667
Distribuidora MT;2020;12;1;PRODUTO D;724;74,6621915285451;54055,4266666667
Distribuidora MT;2021;1;1;PRODUTO A;622;64,9262441377462;40378,7133333333
Distribuidora MT;2021;1;1;PRODUTO B;1045;42,2944813840389;44208,3066666667
Distribuidora MT;2021;1;1;PRODUTO C;1335;49,2565422544002;65765,6933333333
Distribuidora MT;2021;1;1;PRODUTO D;355;75,3634978843441;26716,36
Distribuidora MT;2021;2;1;PRODUTO A;881;59,6457445400397;52572,7533333333
Distribuidora MT;2021;2;1;PRODUTO B;2015;39,3840019852759;79352,2
Distribuidora MT;2021;2;1;PRODUTO C;1563;46,0455210666667;71946,1266666666
Distribuidora MT;2021;2;1;PRODUTO D;616;66,4803248071457;40935,26
Distribuidora MT;2021;3;1;PRODUTO A;215;58,7994736842105;12661,4866666667
Distribuidora MT;2021;3;1;PRODUTO B;696;38,4035132224483;26744,8466666667
Distribuidora MT;2021;3;1;PRODUTO C;927;44,9772008988764;41697,6133333333
Distribuidora MT;2021;3;1;PRODUTO D;137;61,5941782898726;8464,06666666667
Distribuidora MT;2021;4;1;PRODUTO A;395;63,4929955668144;25063,86
Distribuidora MT;2021;4;1;PRODUTO B;1151;40,1761106084187;46251,0733333333
Distribuidora MT;2021;4;1;PRODUTO C;1033;47,7832859909619;49344,2066666667
Distribuidora MT;2021;4;1;PRODUTO D;198;71,7190916736754;14212,3333333333
Distribuidora MT;2021;5;1;PRODUTO A;626;62,9233604047397;39384,78
Distribuidora MT;2021;5;1;PRODUTO B;1942;40,0574430281962;77781,54
Distribuidora MT;2021;5;1;PRODUTO C;2042;47,3316300710146;96643,3
Distribuidora MT;2021;5;1;PRODUTO D;451;71,6549048586735;32322,3333333333
Distribuidora MT;2021;6;1;PRODUTO A;523;62,5870575115501;32738,2466666667
Distribuidora MT;2021;6;1;PRODUTO B;1236;40,2648415374241;49760,6333333333
Distribuidora MT;2021;6;1;PRODUTO C;1319;47,6293329964629;62838,9666666667
Distribuidora MT;2021;6;1;PRODUTO D;326;67,72375159724;22083,5866666667
Distribuidora MT;2021;7;1;PRODUTO A;683;62,7600732511293;42838,98
Distribuidora MT;2021;7;1;PRODUTO B;1930;40,0016271537764;77193,14
Distribuidora MT;2021;7;1;PRODUTO C;1569;47,4556754029581;74463,8866666667
Distribuidora MT;2021;7;1;PRODUTO D;543;66,9127194597913;36333,6066666667
Distribuidora MT;2021;8;1;PRODUTO A;780;63,9556219967966;49912,0333333333
Distribuidora MT;2021;8;1;PRODUTO B;1445;43,8265420560748;63307,44
Distribuidora MT;2021;8;1;PRODUTO C;1531;50,9541861731083;78002,3666666667
Distribuidora MT;2021;8;1;PRODUTO D;530;76,0738238993711;40319,1266666667
Distribuidora MT;2021;9;1;PRODUTO A;1033;63,5908315186709;65705,2266666667
Distribuidora MT;2021;9;1;PRODUTO B;1996;43,3729759519038;86572,46
Distribuidora MT;2021;9;1;PRODUTO C;1997;50,7513377284486;101358,88
Distribuidora MT;2021;9;1;PRODUTO D;630;76,8173567932266;48388,5333333333
Distribuidora MT;2021;10;1;PRODUTO A;825;65,2220951611274;53802,7933333333
Distribuidora MT;2021;10;1;PRODUTO B;2105;43,1531517263225;90823
Distribuidora MT;2021;10;1;PRODUTO C;1961;50,6595988441271;99343,4733333333
Distribuidora MT;2021;10;1;PRODUTO D;643;76,4317075068067;49126,48
Distribuidora MT;2021;11;1;PRODUTO A;797;64,7917053776941;51606,5933333333
Distribuidora MT;2021;11;1;PRODUTO B;1877;42,962514316154;80651,38
Distribuidora MT;2021;11;1;PRODUTO C;1732;50,773976042719;87953,22
Distribuidora MT;2021;11;1;PRODUTO D;484;76,3908874719973;36941,36
Distribuidora MT;2021;12;1;PRODUTO A;815;66,4030825838103;54140,6466666667
Distribuidora MT;2021;12;1;PRODUTO B;2064;42,9318327143549;88625,6133333333
Distribuidora MT;2021;12;1;PRODUTO C;1703;50,8166304454234;86515,3133333333
Distribuidora MT;2021;12;1;PRODUTO D;448;76,4784523809524;34262,3466666667
Distribuidora MT;2022;1;1;PRODUTO A;618;63,6533837021047;39316,5733333333
Distribuidora MT;2022;1;1;PRODUTO B;1593;45,6689516635279;72750,64
Distribuidora MT;2022;1;1;PRODUTO C;1565;49,5741940982209;77558,8266666667
Distribuidora MT;2022;1;1;PRODUTO D;376;71,5206390059907;26861,96
Distribuidora MT;2022;2;1;PRODUTO A;609;66,8629337712096;40719,5266666667
Distribuidora MT;2022;2;1;PRODUTO B;1472;47,2945709757754;69633,3733333333
Distribuidora MT;2022;2;1;PRODUTO C;980;53,2374630164938;52181,5866666667
Distribuidora MT;2022;2;1;PRODUTO D;296;76,1902672292545;22571,3666666667
Distribuidora MT;2022;3;1;PRODUTO A;787;64,5068614374934;50783,0266666667
Distribuidora MT;2022;3;1;PRODUTO B;1931;45,8212144490959;88476,9466666667
Distribuidora MT;2022;3;1;PRODUTO C;1568;50,968721205197;79929,5733333333
Distribuidora MT;2022;3;1;PRODUTO D;436;74,7943326331869;32641,4933333333
Distribuidora MT;2022;4;1;PRODUTO A;803;64,535599833956;51822,0866666667
Distribuidora MT;2022;4;1;PRODUTO B;1660;46,5255983935743;77232,4933333333
Distribuidora MT;2022;4;1;PRODUTO C;1759;51,4052795148759;90421,8866666667
Distribuidora MT;2022;4;1;PRODUTO D;299;79,2469342251951;23694,8333333333
Distribuidora MT;2022;5;1;PRODUTO A;497;67,2769764518562;33450,6733333333
Distribuidora MT;2022;5;1;PRODUTO B;1742;48,3553897299754;84241,1333333333
Distribuidora MT;2022;5;1;PRODUTO C;1605;53,0299865019209;85121,9666666667
Distribuidora MT;2022;5;1;PRODUTO D;337;78,6370121197131;26494,12
Distribuidora MT;2022;6;1;PRODUTO A;88;68,2988124410933;6038,75333333333
Distribuidora MT;2022;6;1;PRODUTO B;245;49,8936059986367;12198,9866666667
Distribuidora MT;2022;6;1;PRODUTO C;324;53,5949954949157;17349,1466666667
Distribuidora MT;2022;6;1;PRODUTO D;47;79,4782857142857;3708,98666666667
Distribuidora PA;2014;1;1;PRODUTO A;4616;41,8790872328134;193313,866666667
Distribuidora PA;2014;1;1;PRODUTO B;145;26,6271264367816;3860,93333333333
Distribuidora PA;2014;1;1;PRODUTO C;1276;34,6633855799373;44230,48
Distribuidora PA;2014;2;1;PRODUTO A;11728;41,7975216007276;490201,333333333
Distribuidora PA;2014;2;1;PRODUTO B;621;24,9891572732152;15518,2666666667
Distribuidora PA;2014;2;1;PRODUTO C;3843;31,6745285801024;121725,213333333
Distribuidora PA;2014;3;1;PRODUTO A;10354;41,9710128130835;434567,866666667
Distribuidora PA;2014;3;1;PRODUTO B;523;25,1818483110261;13170,1066666667
Distribuidora PA;2014;3;1;PRODUTO C;3392;30,2922562893082;102751,333333333
Distribuidora PA;2014;4;1;PRODUTO A;10387;42,0888289849491;437176,666666667
Distribuidora PA;2014;4;1;PRODUTO B;511;25,4899412915851;13025,36
Distribuidora PA;2014;4;1;PRODUTO C;2870;34,4115632984901;98761,1866666667
Distribuidora PA;2014;5;1;PRODUTO A;10458;41,3599413527124;432542,266666667
Distribuidora PA;2014;5;1;PRODUTO B;670;25,4851741293532;17075,0666666667
Distribuidora PA;2014;5;1;PRODUTO C;2898;34,008198757764;98555,76
Distribuidora PA;2014;6;1;PRODUTO A;7891;43,4974358974359;343238,266666667
Distribuidora PA;2014;6;1;PRODUTO B;559;25,6016219439475;14311,3066666667
Distribuidora PA;2014;6;1;PRODUTO C;2181;35,1347577563809;76628,9066666667
Distribuidora PA;2014;7;1;PRODUTO A;13700;43,3420243309003;593785,733333333
Distribuidora PA;2014;7;1;PRODUTO B;1008;25,6783862433862;25883,8133333333
Distribuidora PA;2014;7;1;PRODUTO C;4149;33,444563348598;138761,493333333
Distribuidora PA;2014;8;1;PRODUTO A;6399;43,5265666510392;278526,5
Distribuidora PA;2014;8;1;PRODUTO B;751;25,6010297381269;19226,3733333333
Distribuidora PA;2014;8;1;PRODUTO C;1761;34,6327314026121;60988,24
Distribuidora PA;2014;9;1;PRODUTO A;14399;45,7930458133667;659374,066666667
Distribuidora PA;2014;9;1;PRODUTO B;1108;28,2954933814681;31351,4066666667
Distribuidora PA;2014;9;1;PRODUTO C;3724;35,8502756892231;133506,426666667
Distribuidora PA;2014;10;1;PRODUTO A;9101;48,446919386148;440915,413333333
Distribuidora PA;2014;10;1;PRODUTO B;1159;27,1568938740293;31474,84
Distribuidora PA;2014;10;1;PRODUTO C;2680;36,1302164179105;96828,98
Distribuidora PA;2014;11;1;PRODUTO A;12002;47,2662967283231;567290,093333333
Distribuidora PA;2014;11;1;PRODUTO B;1056;26,6965593434343;28191,5666666667
Distribuidora PA;2014;11;1;PRODUTO C;3407;35,9159612562372;122365,68
Distribuidora PA;2014;12;1;PRODUTO A;12665;47,396031056718;600270,733333333
Distribuidora PA;2014;12;1;PRODUTO B;1201;26,8142825423258;32203,9533333333
Distribuidora PA;2014;12;1;PRODUTO C;3564;34,8331126075571;124145,213333333
Distribuidora PA;2015;1;1;PRODUTO A;7625;47,5696227322404;362718,373333333
Distribuidora PA;2015;1;1;PRODUTO B;954;27,8324248777079;26552,1333333333
Distribuidora PA;2015;1;1;PRODUTO C;2375;35,2553712280702;83731,5066666667
Distribuidora PA;2015;2;1;PRODUTO A;10818;47,2653743760399;511316,82
Distribuidora PA;2015;2;1;PRODUTO B;1223;27,5518124829654;33695,8666666667
Distribuidora PA;2015;2;1;PRODUTO C;3118;34,9724823604875;109044,2
Distribuidora PA;2015;3;1;PRODUTO A;11087;47,0801401040257;521977,513333333
Distribuidora PA;2015;3;1;PRODUTO B;1456;26,539652014652;38641,7333333333
Distribuidora PA;2015;3;1;PRODUTO C;2942;34,8306866077498;102471,88
Distribuidora PA;2015;4;1;PRODUTO A;7150;47,1860242424242;337380,073333333
Distribuidora PA;2015;4;1;PRODUTO B;1130;26,5181120943953;29965,4666666667
Distribuidora PA;2015;4;1;PRODUTO C;2990;34,9820958751394;104596,466666667
Distribuidora PA;2015;5;1;PRODUTO A;9106;46,7381770261366;425597,84
Distribuidora PA;2015;5;1;PRODUTO B;1237;26,9012718943681;33276,8733333333
Distribuidora PA;2015;5;1;PRODUTO C;3540;35,1118267419962;124295,866666667
Distribuidora PA;2015;6;1;PRODUTO A;10323;46,7216345377636;482307,433333333
Distribuidora PA;2015;6;1;PRODUTO B;1567;26,8168985322272;42022,08
Distribuidora PA;2015;6;1;PRODUTO C;4122;34,1006986899563;140563,08
Distribuidora PA;2015;7;1;PRODUTO A;10116;46,5942783708976;471347,72
Distribuidora PA;2015;7;1;PRODUTO B;2151;26,533736246707;57074,0666666667
Distribuidora PA;2015;7;1;PRODUTO C;3887;33,69444130006;130970,293333333
Distribuidora PA;2015;8;1;PRODUTO A;11784;46,4900814663951;547839,12
Distribuidora PA;2015;8;1;PRODUTO B;2030;26,619802955665;54038,2
Distribuidora PA;2015;8;1;PRODUTO C;3871;33,4726737277189;129572,72
Distribuidora PA;2015;9;1;PRODUTO A;4585;55,2380530716103;253266,473333333
Distribuidora PA;2015;9;1;PRODUTO B;1282;30,8425897035881;39540,2
Distribuidora PA;2015;9;1;PRODUTO C;1458;41,006817558299;59787,94
Distribuidora PA;2015;10;1;PRODUTO A;11246;54,6689436243998;614806,94
Distribuidora PA;2015;10;1;PRODUTO B;2709;30,6569459825274;83049,6666666667
Distribuidora PA;2015;10;1;PRODUTO C;4182;41,0998995695839;171879,78
Distribuidora PA;2015;11;1;PRODUTO A;9091;54,9126865398013;499211,233333334
Distribuidora PA;2015;11;1;PRODUTO B;2909;31,1281860891486;90551,8933333333
Distribuidora PA;2015;11;1;PRODUTO C;4802;40,9227391364709;196510,993333333
Distribuidora PA;2015;12;1;PRODUTO A;11688;54,295608031029;634607,066666667
Distribuidora PA;2015;12;1;PRODUTO B;3048;31,3809142607174;95649,0266666667
Distribuidora PA;2015;12;1;PRODUTO C;4190;40,605785202864;170138,24
Distribuidora PA;2016;1;1;PRODUTO A;9247;54,4659810388955;503646,926666666
Distribuidora PA;2016;1;1;PRODUTO B;1975;32,1724995780591;63540,6866666667
Distribuidora PA;2016;1;1;PRODUTO C;3855;40,7166779074795;156962,793333333
Distribuidora PA;2016;2;1;PRODUTO A;5744;57,6462314298979;331119,953333333
Distribuidora PA;2016;2;1;PRODUTO B;2569;33,9545581938498;87229,26
Distribuidora PA;2016;2;1;PRODUTO C;2584;43,446604747162;112266,026666667
Distribuidora PA;2016;3;1;PRODUTO A;5427;57,592957435047;312556,98
Distribuidora PA;2016;3;1;PRODUTO B;2244;34,3267379679144;77029,2
Distribuidora PA;2016;3;1;PRODUTO C;2169;43,6283448593822;94629,88
Distribuidora PA;2016;4;1;PRODUTO A;8715;54,6643641231593;476399,933333334
Distribuidora PA;2016;4;1;PRODUTO B;3151;32,5299185443775;102501,773333333
Distribuidora PA;2016;4;1;PRODUTO C;3002;41,7168798578725;125234,073333333
Distribuidora PA;2016;5;1;PRODUTO A;6177;54,2714273379742;335234,606666667
Distribuidora PA;2016;5;1;PRODUTO B;2698;32,3511168766988;87283,3133333333
Distribuidora PA;2016;5;1;PRODUTO C;2316;41,367855497985;95807,9533333333
Distribuidora PA;2016;6;1;PRODUTO A;5315;56,0017033552838;297649,053333333
Distribuidora PA;2016;6;1;PRODUTO B;2282;33,8691323400526;77289,36
Distribuidora PA;2016;6;1;PRODUTO C;1655;43,6645397784491;72264,8133333333
Distribuidora PA;2016;7;1;PRODUTO A;7376;55,4809363702097;409227,386666667
Distribuidora PA;2016;7;1;PRODUTO B;3403;32,9058301498678;111978,54
Distribuidora PA;2016;7;1;PRODUTO C;2482;42,1866129465485;104707,173333333
Distribuidora PA;2016;8;1;PRODUTO A;5481;56,1923420300432;307990,226666667
Distribuidora PA;2016;8;1;PRODUTO B;3289;32,9135421100639;108252,64
Distribuidora PA;2016;8;1;PRODUTO C;2166;42,4224192059095;91886,96
Distribuidora PA;2016;9;1;PRODUTO A;7848;55,28208630649;433853,813333333
Distribuidora PA;2016;9;1;PRODUTO B;3907;32,9226618889173;128628,84
Distribuidora PA;2016;9;1;PRODUTO C;2816;41,2422703598485;116138,233333333
Distribuidora PA;2016;10;1;PRODUTO A;9142;55,7695974622621;509845,66
Distribuidora PA;2016;10;1;PRODUTO B;4358;33,2259385039009;144798,64
Distribuidora PA;2016;10;1;PRODUTO C;2549;41,577886752975;105982,033333333
Distribuidora PA;2016;11;1;PRODUTO A;4977;60,7466760431317;302336,206666667
Distribuidora PA;2016;11;1;PRODUTO B;3368;36,2214073634204;121993,7
Distribuidora PA;2016;11;1;PRODUTO C;1902;44,6785594111461;84978,62
Distribuidora PA;2016;12;1;PRODUTO A;10898;59,6329717991069;649880,126666667
Distribuidora PA;2016;12;1;PRODUTO B;5285;35,5739236833806;188008,186666667
Distribuidora PA;2016;12;1;PRODUTO C;3622;43,3061512976256;156854,88
Distribuidora PA;2017;1;1;PRODUTO A;4194;61,6102193609919;258393,26
Distribuidora PA;2017;1;1;PRODUTO B;3192;36,1997953216374;115549,746666667
Distribuidora PA;2017;1;1;PRODUTO C;1914;44,3328352490421;84853,0466666667
Distribuidora PA;2017;2;1;PRODUTO A;6901;60,6686528522436;418674,373333333
Distribuidora PA;2017;2;1;PRODUTO B;4810;35,8904074844075;172632,86
Distribuidora PA;2017;2;1;PRODUTO C;2432;43,1837006578947;105022,76
Distribuidora PA;2017;3;1;PRODUTO A;6551;59,8945148323411;392368,966666667
Distribuidora PA;2017;3;1;PRODUTO B;4141;36,1341946389761;149631,7
Distribuidora PA;2017;3;1;PRODUTO C;2034;44,3661356932153;90240,7199999999
Distribuidora PA;2017;4;1;PRODUTO A;4304;60,3202137546468;259618,2
Distribuidora PA;2017;4;1;PRODUTO B;3553;36,5639928698752;129911,866666667
Distribuidora PA;2017;4;1;PRODUTO C;1579;44,2838336499894;69924,1733333333
Distribuidora PA;2017;5;1;PRODUTO A;5139;60,1804008561977;309267,08
Distribuidora PA;2017;5;1;PRODUTO B;4037;36,2224969036413;146230,22
Distribuidora PA;2017;5;1;PRODUTO C;1841;44,1425783088901;81266,4866666667
Distribuidora PA;2017;6;1;PRODUTO A;6046;59,3946344690705;359099,96
Distribuidora PA;2017;6;1;PRODUTO B;3759;36,3105311696373;136491,286666667
Distribuidora PA;2017;6;1;PRODUTO C;1755;44,0344691358025;77280,4933333333
Distribuidora PA;2017;7;1;PRODUTO A;6155;58,9940752775521;363108,533333333
Distribuidora PA;2017;7;1;PRODUTO B;4293;36,0054088050314;154571,22
Distribuidora PA;2017;7;1;PRODUTO C;2101;43,7684245597335;91957,46
Distribuidora PA;2017;8;1;PRODUTO A;4186;62,2487673196369;260573,34
Distribuidora PA;2017;8;1;PRODUTO B;3249;37,7542115522725;122663,433333333
Distribuidora PA;2017;8;1;PRODUTO C;1343;46,1416728716803;61968,2666666667
Distribuidora PA;2017;9;1;PRODUTO A;5595;63,559946380697;355617,9
Distribuidora PA;2017;9;1;PRODUTO B;5414;38,7959389237778;210041,213333333
Distribuidora PA;2017;9;1;PRODUTO C;1829;47,3972990705304;86689,66
Distribuidora PA;2017;10;1;PRODUTO A;5995;62,7188568251321;375999,546666667
Distribuidora PA;2017;10;1;PRODUTO B;4882;38,9294046155947;190053,353333333
Distribuidora PA;2017;10;1;PRODUTO C;1791;47,1964563558533;84528,8533333333
Distribuidora PA;2017;11;1;PRODUTO A;4859;63,3064224463196;307605,906666667
Distribuidora PA;2017;11;1;PRODUTO B;3774;38,8821674615792;146741,3
Distribuidora PA;2017;11;1;PRODUTO C;1866;46,908185066095;87530,6733333333
Distribuidora PA;2017;12;1;PRODUTO A;6454;60,8220442103089;392545,473333333
Distribuidora PA;2017;12;1;PRODUTO B;4878;37,7355651223179;184074,086666667
Distribuidora PA;2017;12;1;PRODUTO C;1995;46,2364945697578;92241,8066666667
Distribuidora PA;2018;1;1;PRODUTO A;4068;62,0637348410357;252475,273333333
Distribuidora PA;2018;1;1;PRODUTO B;3541;38,2413273086699;135412,54
Distribuidora PA;2018;1;1;PRODUTO C;1506;46,4631562638336;69973,5133333334
Distribuidora PA;2018;2;1;PRODUTO A;3557;61,2570237091182;217891,233333333
Distribuidora PA;2018;2;1;PRODUTO B;3606;37,4316491033463;134978,526666667
Distribuidora PA;2018;2;1;PRODUTO C;1656;45,3900281803543;75165,8866666667
Distribuidora PA;2018;3;1;PRODUTO A;4921;59,0806638217164;290735,946666667
Distribuidora PA;2018;3;1;PRODUTO B;4117;36,9925609262408;152298,373333333
Distribuidora PA;2018;3;1;PRODUTO C;1735;44,7789433237272;77691,4666666667
Distribuidora PA;2018;4;1;PRODUTO A;3770;59,8258443854995;225543,433333333
Distribuidora PA;2018;4;1;PRODUTO B;4224;36,6560164141414;154835,013333333
Distribuidora PA;2018;4;1;PRODUTO C;1704;44,1193466353678;75179,3666666667
Distribuidora PA;2018;5;1;PRODUTO A;2801;59,9049030108295;167793,633333333
Distribuidora PA;2018;5;1;PRODUTO B;2941;37,1896747138162;109374,833333333
Distribuidora PA;2018;5;1;PRODUTO C;1485;44,8815938938152;66641,6866666667
Distribuidora PA;2018;6;1;PRODUTO A;4519;57,8513196134838;261430,113333333
Distribuidora PA;2018;6;1;PRODUTO B;3928;36,4633044806517;143227,86
Distribuidora PA;2018;6;1;PRODUTO C;2208;41,3238351200363;91229,2533333334
Distribuidora PA;2018;7;1;PRODUTO A;5462;57,2808519467838;312868,013333333
Distribuidora PA;2018;7;1;PRODUTO B;3899;36,131026758998;140874,873333333
Distribuidora PA;2018;7;1;PRODUTO C;2149;39,3900519581233;84655,7866666667
Distribuidora PA;2018;8;1;PRODUTO A;3184;61,6418320770519;196267,593333333
Distribuidora PA;2018;8;1;PRODUTO B;3220;38,481380952381;123910,046666667
Distribuidora PA;2018;8;1;PRODUTO C;1464;43,9058694909464;64256,24
Distribuidora PA;2018;9;1;PRODUTO A;3336;62,4999660271783;208499,886666667
Distribuidora PA;2018;9;1;PRODUTO B;3300;38,7941292929293;128020,626666667
Distribuidora PA;2018;9;1;PRODUTO C;1400;48,2657666666666;67572,0733333333
Distribuidora PA;2018;9;1;PRODUTO D;722;80,7234995383194;58282,3666666666
Distribuidora PA;2018;10;1;PRODUTO A;4726;62,8002595570602;296794,026666667
Distribuidora PA;2018;10;1;PRODUTO B;4337;38,8731580969948;168592,886666667
Distribuidora PA;2018;10;1;PRODUTO C;1475;48,113590960452;70967,5466666667
Distribuidora PA;2018;10;1;PRODUTO D;641;81,2588767550702;52086,94
Distribuidora PA;2018;11;1;PRODUTO A;4819;62,8690184685619;302965,8
Distribuidora PA;2018;11;1;PRODUTO B;4536;38,5792342739565;174995,406666667
Distribuidora PA;2018;11;1;PRODUTO C;1810;47,7055506445672;86347,0466666667
Distribuidora PA;2018;11;1;PRODUTO D;440;80,9850454545454;35633,42
Distribuidora PA;2018;12;1;PRODUTO A;2961;64,7379466396487;191689,06
Distribuidora PA;2018;12;1;PRODUTO B;4138;38,6454873529885;159915,026666667
Distribuidora PA;2018;12;1;PRODUTO C;1668;47,8296243005596;79779,8133333334
Distribuidora PA;2018;12;1;PRODUTO D;962;73,9795079695079;71168,2866666666
Distribuidora PA;2019;1;1;PRODUTO A;3367;63,8789882189882;215080,553333333
